Feature,Case Id,Test Case,Pass,Fail,N/A,Measured,Comment,Measurement Name,Value,Unit,Target,Failure
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_FOUND_ERR_exist,Check if FileError.NOT_FOUND_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_FOUND_ERR_type,Check if FileError.NOT_FOUND_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_FOUND_ERR_value,Check if FileError.NOT_FOUND_ERR constant is of numeric value 1 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_READABLE_ERR_exist,Check if FileError.NOT_READABLE_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_READABLE_ERR_type,Check if FileError.NOT_READABLE_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NOT_READABLE_ERR_value,Check if FileError.NOT_READABLE_ERR constant is of numeric value 4 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NO_MODIFICATION_ALLOWED_ERR_exist,Check if FileError.NO_MODIFICATION_ALLOWED_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NO_MODIFICATION_ALLOWED_ERR_type,Check if FileError.NO_MODIFICATION_ALLOWED_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_NO_MODIFICATION_ALLOWED_ERR_value,Check if FileError.NO_MODIFICATION_ALLOWED_ERR constant is of numeric value 6 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_PATH_EXISTS_ERR_base,Check if successfully throw exception FileError.PATH_EXISTS_ERR when failing to create a file or directory due to the existence of a file or directory with the same path,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_PATH_EXISTS_ERR_exist,Check if FileError.PATH_EXISTS_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_PATH_EXISTS_ERR_type,Check if FileError.PATH_EXISTS_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_PATH_EXISTS_ERR_value,Check if FileError.PATH_EXISTS_ERR constant is of numeric value 12 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_QUOTA_EXCEEDED_ERR_exist,Check if FileError.QUOTA_EXCEEDED_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_QUOTA_EXCEEDED_ERR_type,Check if FileError.QUOTA_EXCEEDED_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_QUOTA_EXCEEDED_ERR_value,Check if FileError.QUOTA_EXCEEDED_ERR constant is of numeric value 10 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SECURITY_ERR_exist,Check if FileError.SECURITY_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SECURITY_ERR_type,Check if FileError.SECURITY_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SECURITY_ERR_value,Check if FileError.SECURITY_ERR constant is of numeric value 2 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SYNTAX_ERR_exist,Check if FileError.SYNTAX_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SYNTAX_ERR_type,Check if FileError.SYNTAX_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_SYNTAX_ERR_value,Check if FileError.SYNTAX_ERR constant is of numeric value 8 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_TYPE_MISMATCH_ERR_base,Check if successfully throw FileError.TYPE_MISMATCH_ERR,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_TYPE_MISMATCH_ERR_exist,Check if FileError.TYPE_MISMATCH_ERR constant exists from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_TYPE_MISMATCH_ERR_type,Check if FileError.TYPE_MISMATCH_ERR constant is of type unsigned short from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,FS_FileError_TYPE_MISMATCH_ERR_value,Check if FileError.TYPE_MISMATCH_ERR constant is of numeric value 11 from the perspective of getFile(),,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,MetadataCallback_handleEvent_exist,Check if MetadataCallback.handleEvent exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,MetadataCallback_handleEvent_metadata_type,Check if the type of the parameter metadata is Metadata in MetadataCallback interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,Metadata_modificationTime,Check if the readonly attribute modificationTime of Metadata exists and type of date,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,Metadata_modificationTime_exist,Check if the modificationTime exist,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,Metadata_modificationTime_readonly,Check if the modificationTime value is readonly,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,Metadata_modificationTime_type,Check if the type of the modificationTime entry in Metadata interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,Metadata_size,Check if the readonly attribute size of Metadata exists and type of number,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,VoidCallback_handleEvent_exists,Check if VoidCallback.handleEvent exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_PERSISTENT_exist,Check if the PERSISTENT exist,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_PERSISTENT_Type,Check if the attribute PERSISTENT type is number in the LocalFileSystem interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_PERSISTENT_value,Check if the attribute PERSISTENT vaule is 1 in the LocalFileSystem interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_arguments_err_type,Check if requestFileSystem() with arguments type is error,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_base,Check if the requestFileSystem can give access to an origin-private filesystem,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_exist,Check if the requestFileSystem exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_no_arguments,Check if requestFileSystem() without arguments that exception is thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_one_arguments,Check if requestFileSystem() with only one argument that exception is thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_requestFileSystem_two_arguments,Check if requestFileSystem() with only two arguments that exception is thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_resolveLocalFileSystemURL_base,Check if the resolveLocalFileSystemURL allows the user to look up the Entry for a file or directory referred to by a local URL,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_resolveLocalFileSystemURL_exist,Check if the resolveLocalFileSystemURL exist,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_resolveLocalFileSystemURL_no_arguments,Check if resolveLocalFileSystemURL() without arguments that exception is thrown,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_resolveLocalFileSystemURL_successCallback_null,Check if the parameter successCallback is set null that expecting errorCallback() is to be invoked in resolveLocalFileSystemURL interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_resolveLocalFileSystemURL_url_null,Check if the parameter url is set null that expecting errorCallback() is to be invoked in resolveLocalFileSystemURL interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_TEMPORARY_exist,Check if the TEMPORARY exist,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_TEMPORARY_type,Check if the attribute TEMPORARY type is number in the LocalFileSystem interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Directories and System,window_LocalFileSystem_TEMPORARY_value,Check if the attribute TEMPORARY vaule is 0 in the LocalFileSystem interface,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),Blob_append_blob_size,"Check if the Blob append an exist blob, then compare its value with blob.Size which is 4",1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),Blob_constructor_visible_in_window,Check if Blob constructor must be visible when the script's global object is a Window object,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),Blob_getBlob_string_type,"Check if Blob() method set 'text/plain', then compare blob.type is 'text/plain'",1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_abort_exist,Check if FileSaver.abort exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_const_DONE_type,Check if the type of const DONE is number,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_const_INIT_type,Check if the type of const INIT is number,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_DONE_exist,Check if FileSaver.DONE exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_error_exist,Check if FileSaver.error exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_error_type,Check if the type of FileSaver.error is DOMError,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_INIT_exist,Check if FileSaver.INIT exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onabort_event_type,Ckeck if the event type of FileSaver.onabort is abort,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onabort_exist,Check if FileSaver.onabort exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onerror_exist,Check if FileSaver.onerror attribute exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onprogress_exist,Check if FileSaver.onprogress attribute exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onwriteend_exist,Check if FileSaver.onwriteend attribute exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onwritestart_exist,Check if FileSaver.onwritestart attribute exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_onwrite_exist,Check if FileSaver.onwrite attribute exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_readyState_exist,Check if FileSaver.readyState attribute exists,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-3279 XWALK-3279]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileSaver_WRITING_exist,Check if FileSaver.WRITING exists,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriterSync_length_normal,Check if FileWriterSync.length attribute is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriterSync_position_normal,Check if FileWriterSync.position attribute is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriterSync_seek_normal,Check if FileWriterSync.seek method is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriterSync_truncate_normal,Check if FileWriterSync.truncate method is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriterSync_write_normal,Check if FileWriterSync.write method is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_abort_normal,Check if FileSaver.abort method is normal,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_length_normal,Check if the value of FileWriter.length attribute is normal,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_position_normal,Check if the value of FileWriter.position attribute is normal,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_seek_normal,Check if FileSaver.seek method is normal,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_truncate_normal,Check if FileWriter.truncate method is normal,,1,,,[[https://crosswalk-project.org/jira/browse/XWALK-837 XWALK-837]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FileWriter_write_normal,Check if FileWriter.write method is normal,,,1,,[[https://crosswalk-project.org/jira/browse/XWALK-3279 XWALK-3279]],,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_code_readonly,Check if FW_FileError.code attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_code_type,Check if FileError.code attribute is type number,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_ABORT_ERR,Check if the const FileError.ABORT_ERR is equal 3 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_ABORT_ERR_type,Check if the type of FileError.ABORT_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_ENCODING_ERR,Check if the const FileError.ENCODING_ERR is equal 5 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_ENCODING_ERR_type,Check if the type of FileError.ENCODING_ERR is numberin in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_INVALID_STATE_ERR,Check if the const FileError.INVALID_STATE_ERR is equal 7 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_INVALID_STATE_ERR_type,Check if the type of FileError.INVALID_STATE_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NOT_FOUND_ERR,Check if the const FileError.NOT_FOUND_ERR is equal 1 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NOT_FOUND_ERR_type,Check if the type of FileError.NOT_FOUND_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NOT_READABLE_ERR,Check if the const FileError.NOT_READABLE_ERR is equal 4 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NOT_READABLE_ERR_type,Check if the type of FileError.NOT_READABLE_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NO_MODIFICATION_ALLOWED_ERR,Check if the const FileError.NO_MODIFICATION_ALLOWED_ERR is equal 6 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_NO_MODIFICATION_ALLOWED_ERR_type,Check if the type of FileError.NO_MODIFICATION_ALLOWED_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_SECURITY_ERR,Check if the const FileError.SECURITY_ERR is equal 2 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_SECURITY_ERR_type,Check if the type of FileError.SECURITY_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_SYNTAX_ERR,Check if the const FileError.SYNTAX_ERR is equal 8 in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/File API: Writer (Partial),FW_FileError_const_SYNTAX_ERR_type,Check if the type of FileError.SYNTAX_ERR is number in FileWriter module,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursorWithValue_value_exist.html,Check if IDBCursorWithValue.value attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursorWithValue_value_readonly,Check if IDBCursorWithValue.value is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursorWithValue_value_type,Check if IDBCursorWithValue.value attribute is of type object,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_advance_base,Check if IDBCursor.advance() has normal arguments that expecting this method runs the steps for asynchronously executing a request,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_advance_exception_InvalidStateError,"Check if IDBCursor.advance() throws an exception InvalidStateError when the cursor is currently being iterated, or has iterated past its end",1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_advance_exception_TransactionInactiveError,Check if IDBCursor.advance() throws an exception TransactionInactiveError when the value passed into the count parameter was zero or a negative number,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_advance_exception_TypeError,Check if IDBCursor.advance() throws an exception TypeError when the value passed into the count parameter was zero or a negative number,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_advance_exists,Check if IDBCursor.advance method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_advance_index,Check if IDBCursor.advance() iterate index cursor number of times specified by count,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_advance_objectstore,Check if IDBCursor.advance() iterate objectstore cursor number of times specified by count,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_continue_cursor_direction_nextunique,Check if IDBCursor.continue() throws an exception DataError when the key parameter is greater than or equal to this cursor's position and this cursor's direction is nextunique,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_continue_exception_DataError,Check if IDBCursor.continue() throws an exception DataError when the key parameter was specified but did not contain a valid key,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_continue_exception_InvalidStateError,"Check if IDBCursor.continue() throws an exception InvalidStateError when the cursor is currently being iterated, or has iterated past its end",1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_continue_exception_TransactionInactiveError,Check if IDBCursor.continue() throws an exception TransactionInactiveError when the transaction this IDBCursor belongs to is not active,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_index,Check if iterate to the next record by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_index2,check to pass a key parameter is not a valid key by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_index3,Check if can iterate to the previous record when the direction is set for the next record by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_index4,Check if can iterate to the next record when the direction is set for the previous record by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_continue_no_argument,Check if IDBCursor.continue() has no argument argument that expecting this method runs the steps for asynchronously executing a request,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_objectstore,Check if iterate to the next record on index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_objectstore2,Check if can pass a key parameter is not a valid key on objectstore,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_objectstore3,Check if can iterate to the previous record when the direction is set for the next record on objectstore,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_continue_objectstore4,Check if can iterate to the next record when the direction is already set to the previous one on object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_delete_exception_InvalidStateError,Check if IDBCursor.delete() throws an exception InvalidStateError when the cursor was created using openKeyCursor,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_delete_exist,Check if IDBCursor.delete method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_index,Check if can remove a record from the object store by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_index2,Check if can remove a record in a read-only transaction by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_index3,Check if can remove a record in an inactive transaction by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_objectstore,Check if can remove a record from the object store by objectstore,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_objectstore2,Check if can remove a record in a read-only transaction by object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_delete_objectstore3,Check if can remove a record in an inactive transaction by object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_direction_exists,Check if IDBCursor.direction method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_direction_readonly,Check if IDBCursor.direction attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_key_exist,Check if IDBCursor.key method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_key_normal_value,Check if the value of IDBCursor.key attribute is normal,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_key_readonly,Check if IDBCursor.key attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_key_type,Check if IDBCursor.key attribute is of type string,1,,,,,,,,,
